Lieu	N° région, département	Série	Unité	1999	2007	2012
TARN	81	LO02Résidences principales de 4 pièces (p)	Nombre	42054.0	44669.0	47585.0
TARN	81	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	63158.0	76742.0	79592.0
TARN	81	LO02Nombre de pièces des résidences principales (p)	Nombre	617565.0	717786.0	749658.0
TARN	81	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	533772.0	619463.0	650568.0
TARN	81	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	73793.0	96596.0	97650.0
TARN	81	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	90215.0	105920.0	112317.0
TARN	81	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	42026.0	49326.0	51234.0
TARN	81	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	11154.0	12294.0	11872.0
TARN	81	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	7936.0	4320.0	3957.0
TARN	81	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	54534.0	ND
TARN	81	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	41370.0	ND
TARN	81	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	33137.0	ND
TARN	81	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	24342.0	ND
TARN	81	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	153382.0	ND
TARN	81	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	49993.0
TARN	81	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	76489.0
TARN	81	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	36516.0
TARN	81	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	162998.0
TARN-ET-GARONNE	82	LO02Nombre total de résidences principales (p)	Nombre	82087.0	96694.0	104470.0
TARN-ET-GARONNE	82	LO02Résidences principales type maison (p)	Nombre	65266.0	75766.0	82748.0
TARN-ET-GARONNE	82	LO02Résidences principales type appartement (p)	Nombre	14965.0	20330.0	21153.0
TARN-ET-GARONNE	82	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	1856.0	598.0	570.0
TARN-ET-GARONNE	82	LO02Résidences principales de 1 pièce (p)	Nombre	2120.0	2005.0	2045.0
TARN-ET-GARONNE	82	LO02Résidences principales de 2 pièces (p)	Nombre	6243.0	6952.0	7977.0
TARN-ET-GARONNE	82	LO02Résidences principales de 3 pièces (p)	Nombre	15360.0	16613.0	17215.0
TARN-ET-GARONNE	82	LO02Résidences principales de 4 pièces (p)	Nombre	26424.0	29299.0	32236.0
TARN-ET-GARONNE	82	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	31940.0	41825.0	44998.0
TARN-ET-GARONNE	82	LO02Nombre de pièces des résidences principales (p)	Nombre	347980.0	422647.0	456104.0
TARN-ET-GARONNE	82	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	297361.0	359689.0	392715.0
TARN-ET-GARONNE	82	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	44842.0	61525.0	62062.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	52808.0	64267.0	69472.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	24445.0	29572.0	32495.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	5372.0	5332.0	6252.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	4834.0	2855.0	2504.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	35087.0	ND
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	19699.0	ND
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	20068.0	ND
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	16092.0	ND
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	90945.0	ND
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	32614.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	41265.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	27224.0
TARN-ET-GARONNE	82	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	101103.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre total de résidences principales (p)	Nombre	55835.0	61562.0	63894.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales type maison (p)	Nombre	26347.0	28988.0	30566.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales type appartement (p)	Nombre	28068.0	32087.0	32784.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	1420.0	487.0	544.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales de 1 pièce (p)	Nombre	2729.0	2602.0	2788.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales de 2 pièces (p)	Nombre	5860.0	6159.0	6476.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales de 3 pièces (p)	Nombre	12339.0	13387.0	14452.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales de 4 pièces (p)	Nombre	14978.0	15660.0	15702.0
TERRITOIRE-DE-BELFORT	90	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	19929.0	23754.0	24476.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de pièces des résidences principales (p)	Nombre	224272.0	254092.0	262648.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	129795.0	148709.0	156758.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	90461.0	104479.0	104856.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	27355.0	32426.0	34265.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	26569.0	27874.0	28486.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	11546.0	12048.0	12540.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	1911.0	1263.0	1143.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	19636.0	ND
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	19812.0	ND
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	12281.0	ND
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	8162.0	ND
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	59891.0	ND
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	17767.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	32942.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	11900.0
TERRITOIRE-DE-BELFORT	90	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	62608.0
VAL-D OISE	95	LO02Nombre total de résidences principales (p)	Nombre	394690.0	431139.0	445487.0
VAL-D OISE	95	LO02Résidences principales type maison (p)	Nombre	190065.0	204485.0	208552.0
VAL-D OISE	95	LO02Résidences principales type appartement (p)	Nombre	195154.0	221325.0	231137.0
VAL-D OISE	95	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	9471.0	5328.0	5798.0
VAL-D OISE	95	LO02Résidences principales de 1 pièce (p)	Nombre	20876.0	22568.0	25427.0
VAL-D OISE	95	LO02Résidences principales de 2 pièces (p)	Nombre	45850.0	50904.0	55374.0
VAL-D OISE	95	LO02Résidences principales de 3 pièces (p)	Nombre	102821.0	106404.0	109946.0
VAL-D OISE	95	LO02Résidences principales de 4 pièces (p)	Nombre	115717.0	120464.0	118652.0
VAL-D OISE	95	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	109426.0	130799.0	136090.0
VAL-D OISE	95	LO02Nombre de pièces des résidences principales (p)	Nombre	1493892.0	1667771.0	1713771.0
VAL-D OISE	95	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	862861.0	974657.0	1002032.0
VAL-D OISE	95	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	608218.0	683861.0	702224.0
VAL-D OISE	95	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	221436.0	250017.0	256262.0
VAL-D OISE	95	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	160304.0	171617.0	180809.0
VAL-D OISE	95	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	99761.0	104083.0	103708.0
VAL-D OISE	95	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	12950.0	9505.0	8417.0
VAL-D OISE	95	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	73914.0	ND
VAL-D OISE	95	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	164575.0	ND
VAL-D OISE	95	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	117891.0	ND
VAL-D OISE	95	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	66581.0	ND
VAL-D OISE	95	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	422961.0	ND
VAL-D OISE	95	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	68319.0
VAL-D OISE	95	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	288769.0
VAL-D OISE	95	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	80010.0
VAL-D OISE	95	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	437099.0
VAL-DE-MARNE	94	LO02Nombre total de résidences principales (p)	Nombre	499404.0	544428.0	561539.0
VAL-DE-MARNE	94	LO02Résidences principales type maison (p)	Nombre	118630.0	130031.0	130647.0
VAL-DE-MARNE	94	LO02Résidences principales type appartement (p)	Nombre	368333.0	406077.0	422332.0
VAL-DE-MARNE	94	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	12441.0	8320.0	8560.0
VAL-DE-MARNE	94	LO02Résidences principales de 1 pièce (p)	Nombre	44278.0	50453.0	53801.0
VAL-DE-MARNE	94	LO02Résidences principales de 2 pièces (p)	Nombre	102077.0	112974.0	116060.0
VAL-DE-MARNE	94	LO02Résidences principales de 3 pièces (p)	Nombre	156494.0	162084.0	167887.0
VAL-DE-MARNE	94	LO02Résidences principales de 4 pièces (p)	Nombre	118333.0	124964.0	126971.0
VAL-DE-MARNE	94	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	78222.0	93953.0	96820.0
VAL-DE-MARNE	94	LO02Nombre de pièces des résidences principales (p)	Nombre	1626700.0	1795023.0	1846666.0
VAL-DE-MARNE	94	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	524625.0	602418.0	613889.0
VAL-DE-MARNE	94	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	1076323.0	1179969.0	1219564.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	217409.0	248593.0	257616.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	261473.0	280258.0	289288.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	144778.0	147535.0	150809.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	20522.0	15577.0	14635.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	131954.0	ND
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	234349.0	ND
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	97698.0	ND
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	72866.0	ND
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	536867.0	ND
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	118498.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	340434.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	94466.0
VAL-DE-MARNE	94	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	553398.0
VAR	83	LO02Nombre total de résidences principales (p)	Nombre	379389.0	436917.0	458217.0
VAR	83	LO02Résidences principales type maison (p)	Nombre	188800.0	220190.0	230293.0
VAR	83	LO02Résidences principales type appartement (p)	Nombre	180554.0	212237.0	224323.0
VAR	83	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	10035.0	4490.0	3601.0
VAR	83	LO02Résidences principales de 1 pièce (p)	Nombre	19249.0	22010.0	24093.0
VAR	83	LO02Résidences principales de 2 pièces (p)	Nombre	53835.0	62124.0	68514.0
VAR	83	LO02Résidences principales de 3 pièces (p)	Nombre	111284.0	119768.0	126345.0
VAR	83	LO02Résidences principales de 4 pièces (p)	Nombre	113167.0	126019.0	130432.0
VAR	83	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	81854.0	106996.0	108832.0
VAR	83	LO02Nombre de pièces des résidences principales (p)	Nombre	1369622.0	1610734.0	1672256.0
VAR	83	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	796413.0	970803.0	1011075.0
VAR	83	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	549181.0	630079.0	653246.0
VAR	83	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	210044.0	256343.0	270703.0
VAR	83	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	147118.0	162934.0	171196.0
VAR	83	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	31928.0	34262.0	34812.0
VAR	83	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	22227.0	17641.0	16318.0
VAR	83	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	89832.0	ND
VAR	83	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	129420.0	ND
VAR	83	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	124196.0	ND
VAR	83	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	80318.0	ND
VAR	83	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	423767.0	ND
VAR	83	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	82455.0
VAR	83	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	261174.0
VAR	83	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	102811.0
VAR	83	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	446440.0
VAUCLUSE	84	LO02Nombre total de résidences principales (p)	Nombre	200149.0	226761.0	236594.0
VAUCLUSE	84	LO02Résidences principales type maison (p)	Nombre	134405.0	148248.0	153222.0
VAUCLUSE	84	LO02Résidences principales type appartement (p)	Nombre	59450.0	76657.0	81368.0
VAUCLUSE	84	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	6294.0	1856.0	2004.0
VAUCLUSE	84	LO02Résidences principales de 1 pièce (p)	Nombre	7215.0	7628.0	8513.0
VAUCLUSE	84	LO02Résidences principales de 2 pièces (p)	Nombre	17829.0	21443.0	23653.0
VAUCLUSE	84	LO02Résidences principales de 3 pièces (p)	Nombre	44729.0	47311.0	51277.0
VAUCLUSE	84	LO02Résidences principales de 4 pièces (p)	Nombre	67442.0	70817.0	72764.0
VAUCLUSE	84	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	62934.0	79562.0	80387.0
VAUCLUSE	84	LO02Nombre de pièces des résidences principales (p)	Nombre	798069.0	925203.0	954670.0
VAUCLUSE	84	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	591182.0	684510.0	704878.0
VAUCLUSE	84	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	189902.0	236921.0	245814.0
VAUCLUSE	84	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	105806.0	124666.0	131698.0
VAUCLUSE	84	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	83100.0	94302.0	97683.0
VAUCLUSE	84	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	26568.0	27937.0	27911.0
VAUCLUSE	84	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	11243.0	7792.0	7213.0
VAUCLUSE	84	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	59968.0	ND
VAUCLUSE	84	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	64273.0	ND
VAUCLUSE	84	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	55697.0	ND
VAUCLUSE	84	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	39314.0	ND
VAUCLUSE	84	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	219252.0	ND
VAUCLUSE	84	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	53510.0
VAUCLUSE	84	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	124204.0
VAUCLUSE	84	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	52484.0
VAUCLUSE	84	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	230197.0
VENDEE	85	LO02Nombre total de résidences principales (p)	Nombre	214921.0	256103.0	279239.0
VENDEE	85	LO02Résidences principales type maison (p)	Nombre	186000.0	223707.0	244609.0
VENDEE	85	LO02Résidences principales type appartement (p)	Nombre	22991.0	30233.0	33108.0
VENDEE	85	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	5930.0	2163.0	1522.0
VENDEE	85	LO02Résidences principales de 1 pièce (p)	Nombre	7565.0	5830.0	6276.0
VENDEE	85	LO02Résidences principales de 2 pièces (p)	Nombre	15804.0	16008.0	17334.0
VENDEE	85	LO02Résidences principales de 3 pièces (p)	Nombre	41616.0	44675.0	48127.0
VENDEE	85	LO02Résidences principales de 4 pièces (p)	Nombre	62776.0	71781.0	79260.0
VENDEE	85	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	87160.0	117810.0	128242.0
VENDEE	85	LO02Nombre de pièces des résidences principales (p)	Nombre	900678.0	1124385.0	1228931.0
VENDEE	85	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	822522.0	1035222.0	1135908.0
